detection_model,metric,dataset,model,correlation,pvalue,significant
xlm-roberta-base,L_YOU_OBJ_PRON,reviews,qwen32b,0.4213107314833032,0.010496924979981294,True
xlm-roberta-base,L_YOU_OBJ_PRON,qa,qwen32b,-0.18790318525691269,0.2724482878158449,False
xlm-roberta-base,L_YOU_OBJ_PRON,abstracts,qwen14b,-0.2509267664195763,0.13990059831297985,False
xlm-roberta-base,L_YOU_OBJ_PRON,news,qwen14b,0.15928068192394035,0.35345992813049426,False
xlm-roberta-base,L_YOU_OBJ_PRON,reviews,qwen14b,0.014209816403682105,0.934444733696539,False
xlm-roberta-base,L_YOU_OBJ_PRON,qa,qwen14b,-0.17730355699557993,0.30090147293068886,False
xlm-roberta-base,L_YOU_OBJ_PRON,abstracts,solar,-0.16749381564439808,0.32885801476562027,False
xlm-roberta-base,L_YOU_OBJ_PRON,news,solar,0.22235958525106586,0.1924170523940295,False
xlm-roberta-base,L_YOU_OBJ_PRON,reviews,solar,0.1656302327441226,0.3343449896669138,False
xlm-roberta-base,L_YOU_OBJ_PRON,qa,solar,-0.468777502219854,0.003929068915951828,True
xlm-roberta-base,L_HIM_PRON,abstracts,mistral,0.13351019394643532,0.43758651511912183,False
xlm-roberta-base,L_HIM_PRON,news,mistral,0.6453250652265331,2.143129966203416e-05,True
xlm-roberta-base,L_HIM_PRON,reviews,mistral,0.026460039374745108,0.8782532070902116,False
xlm-roberta-base,L_HIM_PRON,qa,mistral,-0.324957318371376,0.05314018488205348,False
xlm-roberta-base,L_HIM_PRON,abstracts,deepseek,-0.5277688213289009,0.0009397455980891626,True
xlm-roberta-base,L_HIM_PRON,news,deepseek,-0.007377487106858305,0.9659380863731377,False
xlm-roberta-base,L_HIM_PRON,reviews,deepseek,-0.05817012941480686,0.736125365884039,False
xlm-roberta-base,L_HIM_PRON,qa,deepseek,0.3433166589223678,0.04036648184314271,True
xlm-roberta-base,L_HIM_PRON,abstracts,llama3.3,-0.04157345318247982,0.8097554854122417,False
xlm-roberta-base,L_HIM_PRON,news,llama3.3,-0.1909200793915969,0.2646828110719807,False
xlm-roberta-base,L_HIM_PRON,reviews,llama3.3,0.16717711895819842,0.32978651518692387,False
xlm-roberta-base,L_HIM_PRON,qa,llama3.3,0.10456504881856765,0.5439065908825591,False
xlm-roberta-base,L_HIM_PRON,abstracts,qwen72b,-0.12523262013488934,0.46676652153731973,False
xlm-roberta-base,L_HIM_PRON,news,qwen72b,0.25235956478638266,0.1375773201770171,False
xlm-roberta-base,L_HIM_PRON,reviews,qwen72b,0.4213920204715484,0.010480466851586425,True
xlm-roberta-base,L_HIM_PRON,qa,qwen72b,-0.02064359843553204,0.904876958451994,False
xlm-roberta-base,L_HIM_PRON,abstracts,qwen32b,,,False
xlm-roberta-base,L_HIM_PRON,news,qwen32b,0.6270774031099723,4.266935470127475e-05,True
xlm-roberta-base,L_HIM_PRON,reviews,qwen32b,0.5411664165338954,0.0006542277584752679,True
xlm-roberta-base,L_HIM_PRON,qa,qwen32b,-0.043175200528440774,0.8025677673197775,False
xlm-roberta-base,L_HIM_PRON,abstracts,qwen14b,-0.25982623201915306,0.12592804069451163,False
xlm-roberta-base,L_HIM_PRON,news,qwen14b,0.362584783582799,0.029758390011553112,True
xlm-roberta-base,L_HIM_PRON,reviews,qwen14b,0.32232993302293556,0.05520636499785668,False
xlm-roberta-base,L_HIM_PRON,qa,qwen14b,-0.41532156036264484,0.011771452626998122,True
xlm-roberta-base,L_HIM_PRON,abstracts,solar,0.031185588672963033,0.8567178913166437,False
xlm-roberta-base,L_HIM_PRON,news,solar,0.25890097562695696,0.1273303646722739,False
xlm-roberta-base,L_HIM_PRON,reviews,solar,-0.07269733918990719,0.6735005210355638,False
xlm-roberta-base,L_HIM_PRON,qa,solar,0.0585205679107917,0.7345928557167802,False
xlm-roberta-base,L_HER_OBJECT_PRON,abstracts,mistral,,,False
xlm-roberta-base,L_HER_OBJECT_PRON,news,mistral,0.655536557616956,1.4288682220412045e-05,True
xlm-roberta-base,L_HER_OBJECT_PRON,reviews,mistral,-0.05436679409066186,0.7528212014273906,False
xlm-roberta-base,L_HER_OBJECT_PRON,qa,mistral,-0.3958761722478038,0.016848879802933772,True
xlm-roberta-base,L_HER_OBJECT_PRON,abstracts,deepseek,,,False
xlm-roberta-base,L_HER_OBJECT_PRON,news,deepseek,-0.14228545846270196,0.40777939898134935,False
xlm-roberta-base,L_HER_OBJECT_PRON,reviews,deepseek,-0.15933162333593998,0.3533039966605497,False
xlm-roberta-base,L_HER_OBJECT_PRON,qa,deepseek,0.04359384358061214,0.800691740147255,False
xlm-roberta-base,L_HER_OBJECT_PRON,abstracts,llama3.3,,,False
xlm-roberta-base,L_HER_OBJECT_PRON,news,llama3.3,-0.1672217164532917,0.3296556649773554,False
xlm-roberta-base,L_HER_OBJECT_PRON,reviews,llama3.3,0.28992542121984627,0.08630500786678921,False
xlm-roberta-base,L_HER_OBJECT_PRON,qa,llama3.3,0.23974847242198294,0.15902421447829054,False
xlm-roberta-base,L_HER_OBJECT_PRON,abstracts,qwen72b,,,False
xlm-roberta-base,L_HER_OBJECT_PRON,news,qwen72b,0.112078092357056,0.5151811968648381,False
xlm-roberta-base,L_HER_OBJECT_PRON,reviews,qwen72b,0.46939625301880405,0.003875472029618871,True
xlm-roberta-base,L_HER_OBJECT_PRON,qa,qwen72b,-0.08604197722325788,0.6178079534051195,False
xlm-roberta-base,L_HER_OBJECT_PRON,abstracts,qwen32b,-0.3657966955399752,0.02823606944004633,True
xlm-roberta-base,L_HER_OBJECT_PRON,news,qwen32b,0.4452484384991295,0.006504994359784991,True
xlm-roberta-base,L_HER_OBJECT_PRON,reviews,qwen32b,0.5703940864314352,0.0002811198768313964,True
xlm-roberta-base,L_HER_OBJECT_PRON,qa,qwen32b,0.23195239326477216,0.17343541055413064,False
xlm-roberta-base,L_HER_OBJECT_PRON,abstracts,qwen14b,,,False
xlm-roberta-base,L_HER_OBJECT_PRON,news,qwen14b,0.3739180880876103,0.02467065131658803,True
xlm-roberta-base,L_HER_OBJECT_PRON,reviews,qwen14b,0.5266855116729479,0.0009670446549496178,True
xlm-roberta-base,L_HER_OBJECT_PRON,qa,qwen14b,-0.41322676752380955,0.012247107045283662,True
xlm-roberta-base,L_HER_OBJECT_PRON,abstracts,solar,,,False
xlm-roberta-base,L_HER_OBJECT_PRON,news,solar,0.41675079302003054,0.011455979918370237,True
xlm-roberta-base,L_HER_OBJECT_PRON,reviews,solar,-0.0014762508493146398,0.9931822393440123,False
xlm-roberta-base,L_HER_OBJECT_PRON,qa,solar,-0.034541787086634225,0.8414837096161766,False
xlm-roberta-base,L_IT_OBJECT_PRON,abstracts,mistral,-0.10588360426832921,0.5388107246523071,False
xlm-roberta-base,L_IT_OBJECT_PRON,news,mistral,0.10834361110919151,0.5293650076052347,False
xlm-roberta-base,L_IT_OBJECT_PRON,reviews,mistral,-0.24692540675587463,0.14654130917869312,False
xlm-roberta-base,L_IT_OBJECT_PRON,qa,mistral,-0.34805999427346296,0.03750703273994615,True
xlm-roberta-base,L_IT_OBJECT_PRON,abstracts,deepseek,-0.36708366774900814,0.027644355426284076,True
xlm-roberta-base,L_IT_OBJECT_PRON,news,deepseek,0.442940009966476,0.006822224931150037,True
xlm-roberta-base,L_IT_OBJECT_PRON,reviews,deepseek,-0.22177836688317798,0.19361218213107279,False
xlm-roberta-base,L_IT_OBJECT_PRON,qa,deepseek,0.5876167425191694,0.00016449563111807177,True
xlm-roberta-base,L_IT_OBJECT_PRON,abstracts,llama3.3,-0.035325319214396494,0.837935101483066,False
xlm-roberta-base,L_IT_OBJECT_PRON,news,llama3.3,-0.18853613973852468,0.27080685412319655,False
xlm-roberta-base,L_IT_OBJECT_PRON,reviews,llama3.3,0.15556543086540447,0.364944110011175,False
xlm-roberta-base,L_IT_OBJECT_PRON,qa,llama3.3,0.37919407485695894,0.022560442275487067,True
xlm-roberta-base,L_IT_OBJECT_PRON,abstracts,qwen72b,0.007766818165058921,0.9641416693264256,False
xlm-roberta-base,L_IT_OBJECT_PRON,news,qwen72b,0.49514429583548725,0.0021386662800247118,True
xlm-roberta-base,L_IT_OBJECT_PRON,reviews,qwen72b,0.43612999400589914,0.00783653826012712,True
xlm-roberta-base,L_IT_OBJECT_PRON,qa,qwen72b,-0.20063204522786485,0.2406815253341479,False
xlm-roberta-base,L_IT_OBJECT_PRON,abstracts,qwen32b,0.002067614830846832,0.9904512532567701,False
xlm-roberta-base,L_IT_OBJECT_PRON,news,qwen32b,0.6304351875093682,3.7715038971056966e-05,True
xlm-roberta-base,L_IT_OBJECT_PRON,reviews,qwen32b,0.5177224769624753,0.0012211669567819086,True
xlm-roberta-base,L_IT_OBJECT_PRON,qa,qwen32b,-0.2010562126768421,0.2396678143802267,False
xlm-roberta-base,L_IT_OBJECT_PRON,abstracts,qwen14b,-0.08907194991261659,0.6054357904926738,False
xlm-roberta-base,L_IT_OBJECT_PRON,news,qwen14b,0.3013034498634997,0.07413510710651568,False
xlm-roberta-base,L_IT_OBJECT_PRON,reviews,qwen14b,0.3504326908173507,0.0361397243764659,True
xlm-roberta-base,L_IT_OBJECT_PRON,qa,qwen14b,-0.37620895138299404,0.023735164130607982,True
xlm-roberta-base,L_IT_OBJECT_PRON,abstracts,solar,0.0020354244466203254,0.9905999096367063,False
xlm-roberta-base,L_IT_OBJECT_PRON,news,solar,0.6057755566531571,9.038963989533802e-05,True
xlm-roberta-base,L_IT_OBJECT_PRON,reviews,solar,0.022076282956329532,0.8983084769500433,False
xlm-roberta-base,L_IT_OBJECT_PRON,qa,solar,-0.38183471615246356,0.021561892214592135,True
xlm-roberta-base,L_US_PRON,abstracts,mistral,-0.10697630373466163,0.5346051307015725,False
xlm-roberta-base,L_US_PRON,news,mistral,-0.33997089201508485,0.04248764820209572,True
xlm-roberta-base,L_US_PRON,reviews,mistral,-0.11814844664511426,0.49253504438792334,False
xlm-roberta-base,L_US_PRON,qa,mistral,-0.3243415386150679,0.05361881091681067,False
xlm-roberta-base,L_US_PRON,abstracts,deepseek,0.41674715579972965,0.011456773571866044,True
xlm-roberta-base,L_US_PRON,news,deepseek,0.45795286683724773,0.004976262148594016,True
xlm-roberta-base,L_US_PRON,reviews,deepseek,0.15217208376744662,0.37562529391219196,False
xlm-roberta-base,L_US_PRON,qa,deepseek,0.4492564796212213,0.0059842407980916,True
xlm-roberta-base,L_US_PRON,abstracts,llama3.3,0.002887148989232175,0.9866667345020421,False
xlm-roberta-base,L_US_PRON,news,llama3.3,-0.023591058683360228,0.8913708678320811,False
xlm-roberta-base,L_US_PRON,reviews,llama3.3,0.08053657702545375,0.6405531478517936,False
xlm-roberta-base,L_US_PRON,qa,llama3.3,0.07217433277277654,0.6757209556545348,False
xlm-roberta-base,L_US_PRON,abstracts,qwen72b,0.06662461610940304,0.6994453037240653,False
xlm-roberta-base,L_US_PRON,news,qwen72b,0.4964536352377284,0.0020724169021038887,True
xlm-roberta-base,L_US_PRON,reviews,qwen72b,0.48912906643488535,0.002467414554211375,True
xlm-roberta-base,L_US_PRON,qa,qwen72b,-0.22730806371693968,0.18245109551984917,False
xlm-roberta-base,L_US_PRON,abstracts,qwen32b,0.08187209585423717,0.6350048052348317,False
xlm-roberta-base,L_US_PRON,news,qwen32b,0.6435177548213701,2.2990007381647175e-05,True
xlm-roberta-base,L_US_PRON,reviews,qwen32b,0.4654175414185966,0.0042314746766390285,True
xlm-roberta-base,L_US_PRON,qa,qwen32b,-0.3060317131740528,0.06949045511828911,False
xlm-roberta-base,L_US_PRON,abstracts,qwen14b,0.04430633739367614,0.7975014346362005,False
xlm-roberta-base,L_US_PRON,news,qwen14b,0.01283969600365132,0.9407539166566816,False
xlm-roberta-base,L_US_PRON,reviews,qwen14b,-0.086912450469821,0.6142427703304922,False
xlm-roberta-base,L_US_PRON,qa,qwen14b,-0.36861889272455434,0.026951895252563435,True
xlm-roberta-base,L_US_PRON,abstracts,solar,-0.4060662540265297,0.013997633183252766,True
xlm-roberta-base,L_US_PRON,news,solar,0.5013029783435348,0.0018424396666196412,True
xlm-roberta-base,L_US_PRON,reviews,solar,-0.007012732397822262,0.9676212553863008,False
xlm-roberta-base,L_US_PRON,qa,solar,-0.4182569632547667,0.0111313071322224,True
xlm-roberta-base,L_THEM_PRON,abstracts,mistral,-0.04105609066476791,0.8120804186692901,False
xlm-roberta-base,L_THEM_PRON,news,mistral,0.1263098315899398,0.4629118169568178,False
xlm-roberta-base,L_THEM_PRON,reviews,mistral,-0.4704263992752525,0.0037876454391552717,True
xlm-roberta-base,L_THEM_PRON,qa,mistral,-0.2528802236328239,0.13674015052274793,False
xlm-roberta-base,L_THEM_PRON,abstracts,deepseek,-0.4932376304028632,0.0022384519972008586,True
xlm-roberta-base,L_THEM_PRON,news,deepseek,0.013813080320110029,0.9362712516255265,False
xlm-roberta-base,L_THEM_PRON,reviews,deepseek,-0.31921566748687924,0.057737693601450236,False
xlm-roberta-base,L_THEM_PRON,qa,deepseek,0.7278469622952357,4.900418093035495e-07,True
xlm-roberta-base,L_THEM_PRON,abstracts,llama3.3,-0.021788363092501723,0.8996279936721864,False
xlm-roberta-base,L_THEM_PRON,news,llama3.3,-0.13090980490329343,0.44664361485002313,False
xlm-roberta-base,L_THEM_PRON,reviews,llama3.3,-0.41338971007838493,0.012209534437560331,True
xlm-roberta-base,L_THEM_PRON,qa,llama3.3,-0.03932040561629252,0.8198917308307856,False
xlm-roberta-base,L_THEM_PRON,abstracts,qwen72b,-0.06532299127694442,0.7050514061802436,False
xlm-roberta-base,L_THEM_PRON,news,qwen72b,0.3764575868737043,0.0236354242394846,True
xlm-roberta-base,L_THEM_PRON,reviews,qwen72b,0.25370396387737065,0.13542333128874565,False
xlm-roberta-base,L_THEM_PRON,qa,qwen72b,-0.14112512170789876,0.4116530239085431,False
xlm-roberta-base,L_THEM_PRON,abstracts,qwen32b,-0.30719268415240647,0.06838567383409759,False
xlm-roberta-base,L_THEM_PRON,news,qwen32b,0.46463114989036325,0.004305093785531519,True
xlm-roberta-base,L_THEM_PRON,reviews,qwen32b,0.5592923524969137,0.00039104821074802744,True
xlm-roberta-base,L_THEM_PRON,qa,qwen32b,-0.320238357812354,0.0568964733282938,False
xlm-roberta-base,L_THEM_PRON,abstracts,qwen14b,-0.2077395599231278,0.22407431513956264,False
xlm-roberta-base,L_THEM_PRON,news,qwen14b,0.17567874413275503,0.3054242053596094,False
xlm-roberta-base,L_THEM_PRON,reviews,qwen14b,0.27767000723609425,0.10107857456617543,False
xlm-roberta-base,L_THEM_PRON,qa,qwen14b,-0.5002470728588334,0.001890513619452267,True
xlm-roberta-base,L_THEM_PRON,abstracts,solar,-0.5708942200705526,0.0002768941780794267,True
xlm-roberta-base,L_THEM_PRON,news,solar,0.4083176089925521,0.013425855565114502,True
xlm-roberta-base,L_THEM_PRON,reviews,solar,-0.2765816496497178,0.10247816733308833,False
xlm-roberta-base,L_THEM_PRON,qa,solar,-0.3194255765999726,0.05756423129894456,False
xlm-roberta-base,L_MY_PRON,abstracts,mistral,0.1410621869166246,0.41186371737044736,False
xlm-roberta-base,L_MY_PRON,news,mistral,0.7031638086159774,1.7317875357019217e-06,True
xlm-roberta-base,L_MY_PRON,reviews,mistral,-0.2369481462885716,0.16409747018284584,False
xlm-roberta-base,L_MY_PRON,qa,mistral,0.2837062399378817,0.09357862614207962,False
xlm-roberta-base,L_MY_PRON,abstracts,deepseek,-0.09107518133286352,0.5973147919151195,False
xlm-roberta-base,L_MY_PRON,news,deepseek,0.39021286861872884,0.018633740111335926,True
xlm-roberta-base,L_MY_PRON,reviews,deepseek,-0.308953618345768,0.06673633663758523,False
xlm-roberta-base,L_MY_PRON,qa,deepseek,0.3451236404442273,0.0392570455617834,True
xlm-roberta-base,L_MY_PRON,abstracts,llama3.3,0.08598393840973066,0.6180459692638666,False
xlm-roberta-base,L_MY_PRON,news,llama3.3,-0.23946925792635762,0.15952490818557044,False
xlm-roberta-base,L_MY_PRON,reviews,llama3.3,-0.15869504825109276,0.35525553413811006,False
xlm-roberta-base,L_MY_PRON,qa,llama3.3,0.30179406928393254,0.0736421873225754,False
xlm-roberta-base,L_MY_PRON,abstracts,qwen72b,-0.1252326201348894,0.4667665215373189,False
xlm-roberta-base,L_MY_PRON,news,qwen72b,0.4821632811352018,0.0029025236337985455,True
xlm-roberta-base,L_MY_PRON,reviews,qwen72b,0.30110235482421016,0.07433788747150244,False
xlm-roberta-base,L_MY_PRON,qa,qwen72b,-0.04234932479651997,0.8062718685380311,False
xlm-roberta-base,L_MY_PRON,abstracts,qwen32b,-0.3604593115164068,0.03080234539667512,True
xlm-roberta-base,L_MY_PRON,news,qwen32b,0.5335065212543537,0.0008062091234776433,True
xlm-roberta-base,L_MY_PRON,reviews,qwen32b,0.5622743067369071,0.00035828198690827587,True
xlm-roberta-base,L_MY_PRON,qa,qwen32b,0.2537096202860958,0.13541432149381372,False
xlm-roberta-base,L_MY_PRON,abstracts,qwen14b,-0.26268604582612815,0.12166631657452072,False
xlm-roberta-base,L_MY_PRON,news,qwen14b,-0.2134565763423348,0.21129715232865234,False
xlm-roberta-base,L_MY_PRON,reviews,qwen14b,0.5073661508865291,0.0015865933216887027,True
xlm-roberta-base,L_MY_PRON,qa,qwen14b,0.2910111552271687,0.08508118728961306,False
xlm-roberta-base,L_MY_PRON,abstracts,solar,-0.6969521190692091,2.332866997032862e-06,True
xlm-roberta-base,L_MY_PRON,news,solar,0.6801564825378134,5.037348053276579e-06,True
xlm-roberta-base,L_MY_PRON,reviews,solar,0.1582918838297023,0.3564948617157917,False
xlm-roberta-base,L_MY_PRON,qa,solar,0.02032123218615921,0.906355795578217,False
xlm-roberta-base,L_YOUR_PRON,abstracts,mistral,0.06628195711740706,0.7009196346414038,False
xlm-roberta-base,L_YOUR_PRON,news,mistral,0.10879382174269417,0.5276450800840311,False
xlm-roberta-base,L_YOUR_PRON,reviews,mistral,0.2291609932793598,0.17881518441510397,False
xlm-roberta-base,L_YOUR_PRON,qa,mistral,-0.05302612099868342,0.758733336550221,False
xlm-roberta-base,L_YOUR_PRON,abstracts,deepseek,-0.5273448159041398,0.0009503481622991482,True
xlm-roberta-base,L_YOUR_PRON,news,deepseek,0.011835834992714019,0.9453788111268558,False
xlm-roberta-base,L_YOUR_PRON,reviews,deepseek,0.28649882858072495,0.09025657481967077,False
xlm-roberta-base,L_YOUR_PRON,qa,deepseek,-0.10032791843769173,0.560435234332937,False
xlm-roberta-base,L_YOUR_PRON,abstracts,llama3.3,-0.20614685613930622,0.227725889588244,False
xlm-roberta-base,L_YOUR_PRON,news,llama3.3,-0.14119009610515837,0.41143556633372114,False
xlm-roberta-base,L_YOUR_PRON,reviews,llama3.3,0.40860304545227094,0.013354791132619155,True
xlm-roberta-base,L_YOUR_PRON,qa,llama3.3,0.28616527289838056,0.09064853652814626,False
xlm-roberta-base,L_YOUR_PRON,abstracts,qwen72b,-0.11242553348177796,0.5138712475901266,False
xlm-roberta-base,L_YOUR_PRON,news,qwen72b,0.3817669466596525,0.021587051757533816,True
xlm-roberta-base,L_YOUR_PRON,reviews,qwen72b,-0.11170521458866346,0.5165888894629141,False
xlm-roberta-base,L_YOUR_PRON,qa,qwen72b,-0.11426436656843153,0.5069660087149472,False
xlm-roberta-base,L_YOUR_PRON,abstracts,qwen32b,-0.03927231467012962,0.8201084071439599,False
xlm-roberta-base,L_YOUR_PRON,news,qwen32b,0.31213438713533626,0.06383656636981111,False
xlm-roberta-base,L_YOUR_PRON,reviews,qwen32b,-0.18800345005798708,0.2721878397881128,False
xlm-roberta-base,L_YOUR_PRON,qa,qwen32b,-0.016744360891905813,0.9227842070109806,False
xlm-roberta-base,L_YOUR_PRON,abstracts,qwen14b,-0.12586035714517677,0.46451815627130155,False
xlm-roberta-base,L_YOUR_PRON,news,qwen14b,0.2374324883835785,0.1632117790032856,False
xlm-roberta-base,L_YOUR_PRON,reviews,qwen14b,0.06158066256436094,0.7212541474795356,False
xlm-roberta-base,L_YOUR_PRON,qa,qwen14b,0.254381093636904,0.13434790617610087,False
xlm-roberta-base,L_YOUR_PRON,abstracts,solar,-0.6067252979743724,8.751463114667551e-05,True
xlm-roberta-base,L_YOUR_PRON,news,solar,0.31518187763958333,0.06115240777120627,False
xlm-roberta-base,L_YOUR_PRON,reviews,solar,0.11756173226094957,0.4947013529575422,False
xlm-roberta-base,L_YOUR_PRON,qa,solar,-0.3333644218357899,0.04694021787818721,True
xlm-roberta-base,L_HIS_PRON,abstracts,mistral,0.04347019137140437,0.8012457378379325,False
xlm-roberta-base,L_HIS_PRON,news,mistral,-0.1004878275614428,0.559807249392064,False
xlm-roberta-base,L_HIS_PRON,reviews,mistral,0.29703981000638596,0.0785279019625585,False
xlm-roberta-base,L_HIS_PRON,qa,mistral,-0.38313288142641727,0.021084631301196522,True
xlm-roberta-base,L_HIS_PRON,abstracts,deepseek,-0.41365823206521113,0.012147829225332916,True
xlm-roberta-base,L_HIS_PRON,news,deepseek,0.1048760036532087,0.542702773170485,False
xlm-roberta-base,L_HIS_PRON,reviews,deepseek,0.2236118348271509,0.18985973700782643,False
xlm-roberta-base,L_HIS_PRON,qa,deepseek,-0.08982677794347547,0.6023702092266191,False
xlm-roberta-base,L_HIS_PRON,abstracts,llama3.3,0.06385539190996721,0.7113907461176556,False
xlm-roberta-base,L_HIS_PRON,news,llama3.3,0.018161353839436845,0.9162718791178729,False
xlm-roberta-base,L_HIS_PRON,reviews,llama3.3,0.4347493200861877,0.008057191798325989,True
xlm-roberta-base,L_HIS_PRON,qa,llama3.3,0.19939283460534235,0.24365960086035146,False
xlm-roberta-base,L_HIS_PRON,abstracts,qwen72b,-0.12710476046683494,0.4600781439270594,False
xlm-roberta-base,L_HIS_PRON,news,qwen72b,-0.3199127784640061,0.057163217352061924,False
xlm-roberta-base,L_HIS_PRON,reviews,qwen72b,0.43057079031209816,0.00875762684320936,True
xlm-roberta-base,L_HIS_PRON,qa,qwen72b,0.1648755457671641,0.336582964755963,False
xlm-roberta-base,L_HIS_PRON,abstracts,qwen32b,-0.3638751803663947,0.029138889546519775,True
xlm-roberta-base,L_HIS_PRON,news,qwen32b,-0.006340316667628272,0.970724489127847,False
xlm-roberta-base,L_HIS_PRON,reviews,qwen32b,0.33224917083228617,0.04772755816750316,True
xlm-roberta-base,L_HIS_PRON,qa,qwen32b,0.05035750455223104,0.7705413512012192,False
xlm-roberta-base,L_HIS_PRON,abstracts,qwen14b,-0.2329919138057436,0.17146180530799293,False
xlm-roberta-base,L_HIS_PRON,news,qwen14b,0.27009646740586657,0.11112506474389372,False
xlm-roberta-base,L_HIS_PRON,reviews,qwen14b,0.4737857089432803,0.003513126002340561,True
xlm-roberta-base,L_HIS_PRON,qa,qwen14b,-0.4155073563964754,0.011730030693842491,True
xlm-roberta-base,L_HIS_PRON,abstracts,solar,-0.5792766282491716,0.00021403232717841485,True
xlm-roberta-base,L_HIS_PRON,news,solar,0.3903571727513118,0.018586375191891543,True
xlm-roberta-base,L_HIS_PRON,reviews,solar,0.02274020476344167,0.8952667985647261,False
xlm-roberta-base,L_HIS_PRON,qa,solar,0.0560780514159904,0.7452949654611605,False
xlm-roberta-base,L_HER_PRON,abstracts,mistral,0.1432293819143665,0.40464360321696874,False
xlm-roberta-base,L_HER_PRON,news,mistral,0.1325474880211969,0.4409277720669279,False
xlm-roberta-base,L_HER_PRON,reviews,mistral,0.23414510756588924,0.16929122756096618,False
xlm-roberta-base,L_HER_PRON,qa,mistral,-0.16420124616082757,0.3385903208587219,False
xlm-roberta-base,L_HER_PRON,abstracts,deepseek,,,False
xlm-roberta-base,L_HER_PRON,news,deepseek,0.18034883153621273,0.29254022921941913,False
xlm-roberta-base,L_HER_PRON,reviews,deepseek,0.09083294638562085,0.5982942821629339,False
xlm-roberta-base,L_HER_PRON,qa,deepseek,0.034095426616126474,0.8435066517895046,False
xlm-roberta-base,L_HER_PRON,abstracts,llama3.3,-0.002150316759146724,0.9900693341694008,False
xlm-roberta-base,L_HER_PRON,news,llama3.3,0.031999874290145267,0.8530168489905534,False
xlm-roberta-base,L_HER_PRON,reviews,llama3.3,0.36007698875963523,0.030993276712962335,True
xlm-roberta-base,L_HER_PRON,qa,llama3.3,-0.034745172493336425,0.8405622808750136,False
xlm-roberta-base,L_HER_PRON,abstracts,qwen72b,-0.12550021844886844,0.46580736038816983,False
xlm-roberta-base,L_HER_PRON,news,qwen72b,-0.1806681767120778,0.29167214045260376,False
xlm-roberta-base,L_HER_PRON,reviews,qwen72b,0.5024326678794904,0.0017921966539234315,True
xlm-roberta-base,L_HER_PRON,qa,qwen72b,0.005151142223213768,0.9762135997497631,False
xlm-roberta-base,L_HER_PRON,abstracts,qwen32b,-0.3657966955399752,0.02823606944004633,True
xlm-roberta-base,L_HER_PRON,news,qwen32b,0.12781243253658103,0.45756333561473567,False
xlm-roberta-base,L_HER_PRON,reviews,qwen32b,0.5342136420985284,0.000790975003557369,True
xlm-roberta-base,L_HER_PRON,qa,qwen32b,0.09399479680213554,0.5855643960126179,False
xlm-roberta-base,L_HER_PRON,abstracts,qwen14b,-0.25982623201915306,0.12592804069451163,False
xlm-roberta-base,L_HER_PRON,news,qwen14b,0.22434318177457604,0.1883773069277493,False
xlm-roberta-base,L_HER_PRON,reviews,qwen14b,0.5182373530261878,0.0012051164036966816,True
xlm-roberta-base,L_HER_PRON,qa,qwen14b,-0.34036073498422476,0.04223595574176429,True
xlm-roberta-base,L_HER_PRON,abstracts,solar,-0.6481859316349632,1.9159215949886825e-05,True
xlm-roberta-base,L_HER_PRON,news,solar,-0.34824590890219115,0.03739840063443873,True
xlm-roberta-base,L_HER_PRON,reviews,solar,0.03315651922208517,0.8477650621321782,False
xlm-roberta-base,L_HER_PRON,qa,solar,0.06855734439791837,0.6911499032117087,False
xlm-roberta-base,L_ITS_PRON,abstracts,mistral,-0.12990345948421503,0.45017583754547635,False
xlm-roberta-base,L_ITS_PRON,news,mistral,-0.3859014956811751,0.020096079381718562,True
xlm-roberta-base,L_ITS_PRON,reviews,mistral,-0.11928838472405322,0.48834001334252575,False
xlm-roberta-base,L_ITS_PRON,qa,mistral,0.0544765072350786,0.7523379928370475,False
xlm-roberta-base,L_ITS_PRON,abstracts,deepseek,0.15179488999585017,0.376823854888233,False
xlm-roberta-base,L_ITS_PRON,news,deepseek,0.006510814035728025,0.9699375930201538,False
xlm-roberta-base,L_ITS_PRON,reviews,deepseek,0.17508518719852015,0.30708707664562324,False
xlm-roberta-base,L_ITS_PRON,qa,deepseek,-0.07210857799330747,0.6760003101893138,False
xlm-roberta-base,L_ITS_PRON,abstracts,llama3.3,-0.17543021901088393,0.30611976199991564,False
xlm-roberta-base,L_ITS_PRON,news,llama3.3,0.1774781097866595,0.30041814648941517,False
xlm-roberta-base,L_ITS_PRON,reviews,llama3.3,-0.7337906797525784,3.5428856750738096e-07,True
xlm-roberta-base,L_ITS_PRON,qa,llama3.3,-0.28163008672978573,0.09610851321601077,False
xlm-roberta-base,L_ITS_PRON,abstracts,qwen72b,0.12764199031868292,0.45816835035381803,False
xlm-roberta-base,L_ITS_PRON,news,qwen72b,-0.2233404769372462,0.1904118576807608,False
xlm-roberta-base,L_ITS_PRON,reviews,qwen72b,-0.41132828744783906,0.012692130748334888,True
xlm-roberta-base,L_ITS_PRON,qa,qwen72b,-0.03411127121531719,0.8434348258072678,False
xlm-roberta-base,L_ITS_PRON,abstracts,qwen32b,0.22792825394165284,0.18122834615766278,False
xlm-roberta-base,L_ITS_PRON,news,qwen32b,-0.18531104486646396,0.2792381751069612,False
xlm-roberta-base,L_ITS_PRON,reviews,qwen32b,-0.045023846298280684,0.7942919349898373,False
